"U:0","U:1","U:2","p","Cell Type"
9.22164991e-02,-1.68886006e-01,4.92675006e-02,8.44037980e-02,5
1.62582994e-02,-7.19176978e-02,1.80140007e-04,8.50820988e-02,5
1.62582994e-02,-7.19176978e-02,1.80140007e-04,8.50820988e-02,5
1.62582994e-02,-7.19176978e-02,1.80140007e-04,8.50820988e-02,5
8.66551027e-02,-1.89452007e-01,2.62352992e-02,8.53013024e-02,5
8.66551027e-02,-1.89452007e-01,2.62352992e-02,8.53013024e-02,5
8.66551027e-02,-1.89452007e-01,2.62352992e-02,8.53013024e-02,5
6.33658990e-02,-1.31188005e-01,4.91181985e-02,7.95625970e-02,5
1.07069999e-01,-2.23676994e-01,9.17055011e-02,7.80785978e-02,5
1.07069999e-01,-2.23676994e-01,9.17055011e-02,7.80785978e-02,5
3.49667996e-01,-5.59145987e-01,1.17196001e-01,8.09501037e-02,5
3.49667996e-01,-5.59145987e-01,1.17196001e-01,8.09501037e-02,5
3.49667996e-01,-5.59145987e-01,1.17196001e-01,8.09501037e-02,5
3.49667996e-01,-5.59145987e-01,1.17196001e-01,8.09501037e-02,5
3.49667996e-01,-5.59145987e-01,1.17196001e-01,8.09501037e-02,5
1.63359001e-01,-2.92044014e-01,9.59658027e-02,7.08431005e-02,5
1.63359001e-01,-2.92044014e-01,9.59658027e-02,7.08431005e-02,5
1.63359001e-01,-2.92044014e-01,9.59658027e-02,7.08431005e-02,5
1.63359001e-01,-2.92044014e-01,9.59658027e-02,7.08431005e-02,5
1.63359001e-01,-2.92044014e-01,9.59658027e-02,7.08431005e-02,5
2.39264995e-01,-3.80349994e-01,7.87912980e-02,8.66821036e-02,5
2.39264995e-01,-3.80349994e-01,7.87912980e-02,8.66821036e-02,5
2.39264995e-01,-3.80349994e-01,7.87912980e-02,8.66821036e-02,5
1.13113001e-01,-2.01697007e-01,4.65757996e-02,8.00784007e-02,5
1.13113001e-01,-2.01697007e-01,4.65757996e-02,8.00784007e-02,5
1.13113001e-01,-2.01697007e-01,4.65757996e-02,8.00784007e-02,5
-2.63605005e-04,-8.14417028e-04,-3.01202992e-04,8.45175982e-02,5
-2.63605005e-04,-8.14417028e-04,-3.01202992e-04,8.45175982e-02,5
1.00689001e-01,-1.74741000e-01,2.34044995e-02,8.92952010e-02,5
1.00689001e-01,-1.74741000e-01,2.34044995e-02,8.92952010e-02,5
1.00689001e-01,-1.74741000e-01,2.34044995e-02,8.92952010e-02,5
7.87845030e-02,-1.45228997e-01,2.93390006e-02,8.43167976e-02,5
7.87845030e-02,-1.45228997e-01,2.93390006e-02,8.43167976e-02,5
7.87845030e-02,-1.45228997e-01,2.93390006e-02,8.43167976e-02,5
2.61572003e-02,-2.77031008e-02,-1.49437003e-02,8.95633027e-02,5
2.61572003e-02,-2.77031008e-02,-1.49437003e-02,8.95633027e-02,5
2.61572003e-02,-2.77031008e-02,-1.49437003e-02,8.95633027e-02,5
2.61572003e-02,-2.77031008e-02,-1.49437003e-02,8.95633027e-02,5
1.78370997e-02,-2.90376991e-02,6.45249989e-03,8.90782997e-02,5
1.78370997e-02,-2.90376991e-02,6.45249989e-03,8.90782997e-02,5
1.78370997e-02,-2.90376991e-02,6.45249989e-03,8.90782997e-02,5
4.51542996e-02,-1.39057994e-01,1.86110996e-02,8.61373991e-02,5
4.51542996e-02,-1.39057994e-01,1.86110996e-02,8.61373991e-02,5
4.60000010e-03,-1.73626002e-02,8.42463970e-03,8.98159966e-02,5
4.60000010e-03,-1.73626002e-02,8.42463970e-03,8.98159966e-02,5
1.75719000e-02,-4.49979007e-02,2.57625002e-02,8.95517021e-02,5
1.75719000e-02,-4.49979007e-02,2.57625002e-02,8.95517021e-02,5
6.42981986e-03,-1.85266999e-03,-1.58648996e-03,7.61490986e-02,5
6.42981986e-03,-1.85266999e-03,-1.58648996e-03,7.61490986e-02,5
1.12682004e-02,-3.04640993e-03,-3.09280003e-03,7.53716975e-02,5
1.12682004e-02,-3.04640993e-03,-3.09280003e-03,7.53716975e-02,5
4.79377015e-03,2.52824998e-03,-2.06096005e-03,8.03562999e-02,5
1.51592996e-02,-5.88809978e-03,-2.40002992e-03,7.50560984e-02,5
1.51592996e-02,-5.88809978e-03,-2.40002992e-03,7.50560984e-02,5
3.69071006e-03,-2.21618009e-03,1.89177008e-05,7.43793994e-02,5
2.05460005e-02,-1.54689001e-02,9.46158019e-04,7.46588036e-02,5
2.05460005e-02,-1.54689001e-02,9.46158019e-04,7.46588036e-02,5
3.60089988e-02,-6.15652017e-02,9.33669042e-03,7.71739036e-02,5
3.60089988e-02,-6.15652017e-02,9.33669042e-03,7.71739036e-02,5
2.11842004e-02,-1.56577993e-02,-1.26497995e-03,7.69912973e-02,5
2.11842004e-02,-1.56577993e-02,-1.26497995e-03,7.69912973e-02,5
2.11842004e-02,-1.56577993e-02,-1.26497995e-03,7.69912973e-02,5
3.12128998e-02,-3.62421982e-02,1.37925998e-03,7.63785988e-02,5
3.12128998e-02,-3.62421982e-02,1.37925998e-03,7.63785988e-02,5
4.71759997e-02,-9.47377011e-02,1.70690995e-02,7.73684010e-02,5
4.71759997e-02,-9.47377011e-02,1.70690995e-02,7.73684010e-02,5
7.58665986e-03,-3.45056988e-02,-1.69190997e-03,7.00562000e-02,5
7.58665986e-03,-3.45056988e-02,-1.69190997e-03,7.00562000e-02,5
3.83948013e-02,-1.78213999e-01,1.47507004e-02,7.31080994e-02,5
3.83948013e-02,-1.78213999e-01,1.47507004e-02,7.31080994e-02,5
4.36697006e-02,-1.58531994e-01,1.31561002e-02,7.15681985e-02,5
4.36697006e-02,-1.58531994e-01,1.31561002e-02,7.15681985e-02,5
1.09845996e-02,-2.80176997e-02,-2.22088001e-03,6.91886991e-02,5
1.09845996e-02,-2.80176997e-02,-2.22088001e-03,6.91886991e-02,5
3.50065008e-02,-8.28569010e-02,5.34066977e-03,7.03978017e-02,5
3.50065008e-02,-8.28569010e-02,5.34066977e-03,7.03978017e-02,5
4.37463000e-02,-1.31016001e-01,1.12428004e-02,7.08066002e-02,5
4.37463000e-02,-1.31016001e-01,1.12428004e-02,7.08066002e-02,5
7.68205011e-03,-7.78474007e-03,-7.35808979e-04,7.36280009e-02,5
7.68205011e-03,-7.78474007e-03,-7.35808979e-04,7.36280009e-02,5
8.69067013e-03,3.22217010e-02,-1.96269993e-02,8.73532966e-02,5
8.69067013e-03,3.22217010e-02,-1.96269993e-02,8.73532966e-02,5
1.70469005e-02,4.69872989e-02,-2.21883003e-02,8.83985013e-02,5
1.70469005e-02,4.69872989e-02,-2.21883003e-02,8.83985013e-02,5
1.13995997e-02,3.96453999e-02,-2.02124007e-02,8.75428990e-02,5
1.13995997e-02,3.96453999e-02,-2.02124007e-02,8.75428990e-02,5
1.90466996e-02,5.45925014e-02,-2.81614996e-02,8.80810991e-02,5
1.90466996e-02,5.45925014e-02,-2.81614996e-02,8.80810991e-02,5
6.89530978e-03,2.53663007e-02,-1.47034004e-02,8.75516981e-02,5
6.89530978e-03,2.53663007e-02,-1.47034004e-02,8.75516981e-02,5
1.45995999e-02,-4.75184002e-04,-3.25358007e-03,8.04222971e-02,5
4.12097983e-02,-5.66185005e-02,7.77391018e-03,7.60279968e-02,5
4.12097983e-02,-5.66185005e-02,7.77391018e-03,7.60279968e-02,5
7.29878023e-02,-1.76211998e-01,3.83589007e-02,7.69971982e-02,5
7.29878023e-02,-1.76211998e-01,3.83589007e-02,7.69971982e-02,5
7.29878023e-02,-1.76211998e-01,3.83589007e-02,7.69971982e-02,5
4.79330011e-02,-8.22433978e-02,1.20216999e-02,7.50221014e-02,5
4.79330011e-02,-8.22433978e-02,1.20216999e-02,7.50221014e-02,5
5.74795008e-02,-1.26679003e-01,2.79808994e-02,7.65786991e-02,5
5.74795008e-02,-1.26679003e-01,2.79808994e-02,7.65786991e-02,5
1.97772998e-02,5.47607988e-02,-3.63991000e-02,8.69620964e-02,5
1.97772998e-02,5.47607988e-02,-3.63991000e-02,8.69620964e-02,5
1.38341999e-02,4.36204001e-02,-3.22352014e-02,8.65809992e-02,5
1.38341999e-02,4.36204001e-02,-3.22352014e-02,8.65809992e-02,5
1.97400991e-02,5.65284006e-02,-3.84561010e-02,8.67028981e-02,5
1.97400991e-02,5.65284006e-02,-3.84561010e-02,8.67028981e-02,5
1.25922998e-02,3.83854993e-02,-2.87062991e-02,8.69939998e-02,5
1.25922998e-02,3.83854993e-02,-2.87062991e-02,8.69939998e-02,5
-2.12710002e-03,1.19583996e-03,4.35973983e-03,8.90522972e-02,5
-2.12710002e-03,1.19583996e-03,4.35973983e-03,8.90522972e-02,5
5.26852999e-03,2.40982994e-02,-8.48480966e-03,8.81517977e-02,5
-2.91628006e-04,6.82081981e-03,-2.11596000e-03,8.86880979e-02,5
-2.91628006e-04,6.82081981e-03,-2.11596000e-03,8.86880979e-02,5
9.18263977e-04,5.62121999e-03,-1.88280002e-03,8.85263979e-02,5
9.18263977e-04,5.62121999e-03,-1.88280002e-03,8.85263979e-02,5
-5.58003027e-04,2.57051992e-03,-2.15841006e-04,8.86583030e-02,5
-5.58003027e-04,2.57051992e-03,-2.15841006e-04,8.86583030e-02,5
-4.15240007e-04,4.81214980e-03,-1.02388998e-03,8.86607990e-02,5
-4.15240007e-04,4.81214980e-03,-1.02388998e-03,8.86607990e-02,5
1.42280001e-03,7.58956000e-03,-2.92607001e-03,8.85751024e-02,5
1.42280001e-03,7.58956000e-03,-2.92607001e-03,8.85751024e-02,5
3.72940005e-04,3.47218011e-03,-9.50379996e-04,8.84758979e-02,5
3.72940005e-04,3.47218011e-03,-9.50379996e-04,8.84758979e-02,5
-4.47172002e-04,1.27951999e-03,7.99452027e-05,8.86034966e-02,5
-4.47172002e-04,1.27951999e-03,7.99452027e-05,8.86034966e-02,5
-4.07421001e-04,1.26059004e-03,1.29841996e-04,8.85524005e-02,5
-4.07421001e-04,1.26059004e-03,1.29841996e-04,8.85524005e-02,5
-6.40246028e-04,2.78323004e-03,-2.00359995e-04,8.85936022e-02,5
-6.40246028e-04,2.78323004e-03,-2.00359995e-04,8.85936022e-02,5
1.42203993e-04,1.95886008e-03,-3.05569003e-04,8.84722993e-02,5
1.42203993e-04,1.95886008e-03,-3.05569003e-04,8.84722993e-02,5
7.26401992e-03,-1.85090993e-02,-5.88514027e-04,8.34800005e-02,5
7.26401992e-03,-1.85090993e-02,-5.88514027e-04,8.34800005e-02,5
1.80289000e-02,-4.13926989e-02,6.04504999e-03,8.42379034e-02,5
1.80289000e-02,-4.13926989e-02,6.04504999e-03,8.42379034e-02,5
1.55982003e-02,-3.43924984e-02,3.50165996e-03,8.37263018e-02,5
1.55982003e-02,-3.43924984e-02,3.50165996e-03,8.37263018e-02,5
8.95158015e-03,-2.46255007e-02,4.44333011e-04,8.37780014e-02,5
8.95158015e-03,-2.46255007e-02,4.44333011e-04,8.37780014e-02,5
6.91611022e-02,-2.09769994e-01,5.04791997e-02,1.01420999e-01,5
6.91611022e-02,-2.09769994e-01,5.04791997e-02,1.01420999e-01,5
1.51618004e-01,-3.84389013e-01,8.04620981e-02,1.01008996e-01,5
1.51618004e-01,-3.84389013e-01,8.04620981e-02,1.01008996e-01,5
2.03749999e-01,-4.59890991e-01,1.21165000e-01,9.58551019e-02,5
2.03749999e-01,-4.59890991e-01,1.21165000e-01,9.58551019e-02,5
1.33430004e-01,-3.11497003e-01,1.10481001e-01,9.83237997e-02,5
1.33430004e-01,-3.11497003e-01,1.10481001e-01,9.83237997e-02,5
1.78268999e-01,-2.85430998e-01,1.45364001e-01,7.54161030e-02,5
1.78268999e-01,-2.85430998e-01,1.45364001e-01,7.54161030e-02,5
2.00084999e-01,-3.40191007e-01,1.59466997e-01,8.41943026e-02,5
2.00084999e-01,-3.40191007e-01,1.59466997e-01,8.41943026e-02,5
1.20426998e-01,-1.90843001e-01,1.23636000e-01,7.96632990e-02,5
1.20426998e-01,-1.90843001e-01,1.23636000e-01,7.96632990e-02,5
2.45462000e-01,-4.17178988e-01,1.79474995e-01,8.03581998e-02,5
2.45462000e-01,-4.17178988e-01,1.79474995e-01,8.03581998e-02,5
2.89479992e-03,-1.66462995e-02,-1.18062994e-03,8.44357982e-02,5
2.89479992e-03,-1.66462995e-02,-1.18062994e-03,8.44357982e-02,5
2.21764995e-03,-1.17298001e-02,-5.58577012e-04,8.46849978e-02,5
8.17772001e-03,-3.55985984e-02,9.38016979e-04,8.46669003e-02,5
8.17772001e-03,-3.55985984e-02,9.38016979e-04,8.46669003e-02,5
7.75336986e-03,-3.16568986e-02,8.96389014e-04,8.45704973e-02,5
7.75336986e-03,-3.16568986e-02,8.96389014e-04,8.45704973e-02,5
2.09852005e-03,-9.01257992e-03,-9.03067994e-04,8.45972002e-02,5
2.09852005e-03,-9.01257992e-03,-9.03067994e-04,8.45972002e-02,5
3.16619012e-03,-1.98992006e-02,-1.37467997e-03,8.45459029e-02,5
3.16619012e-03,-1.98992006e-02,-1.37467997e-03,8.45459029e-02,5
3.16619012e-03,-1.98992006e-02,-1.37467997e-03,8.45459029e-02,5
3.48847010e-03,-2.57184003e-02,-5.76811028e-04,8.47996995e-02,5
3.48847010e-03,-2.57184003e-02,-5.76811028e-04,8.47996995e-02,5
8.37804005e-03,-3.91328000e-02,4.18281008e-04,8.46500024e-02,5
8.37804005e-03,-3.91328000e-02,4.18281008e-04,8.46500024e-02,5
8.22739024e-03,-4.20809016e-02,-1.43658996e-04,8.46496001e-02,5
8.22739024e-03,-4.20809016e-02,-1.43658996e-04,8.46496001e-02,5
3.42681003e-03,-2.34312993e-02,-9.16649995e-04,8.47755000e-02,5
3.42681003e-03,-2.34312993e-02,-9.16649995e-04,8.47755000e-02,5
5.13224979e-04,-2.92055998e-02,-1.94850005e-03,8.46870989e-02,5
5.13224979e-04,-2.92055998e-02,-1.94850005e-03,8.46870989e-02,5
5.17586013e-03,-4.84653004e-02,-2.49876990e-03,8.48613009e-02,5
5.17586013e-03,-4.84653004e-02,-2.49876990e-03,8.48613009e-02,5
1.34669000e-03,-2.86305994e-02,-1.48553005e-03,8.46972018e-02,5
1.34669000e-03,-2.86305994e-02,-1.48553005e-03,8.46972018e-02,5
3.77696007e-03,-4.86638993e-02,-3.34540009e-03,8.47949982e-02,5
3.77696007e-03,-4.86638993e-02,-3.34540009e-03,8.47949982e-02,5
8.94208997e-03,1.49635002e-02,-1.66260991e-02,8.49367976e-02,5
8.94208997e-03,1.49635002e-02,-1.66260991e-02,8.49367976e-02,5
1.71600003e-02,2.73275003e-02,-2.53387000e-02,8.51152018e-02,5
1.71600003e-02,2.73275003e-02,-2.53387000e-02,8.51152018e-02,5
1.62126999e-02,2.25006007e-02,-2.26134006e-02,8.50016028e-02,5
1.62126999e-02,2.25006007e-02,-2.26134006e-02,8.50016028e-02,5
8.61995015e-03,1.70491003e-02,-1.77756995e-02,8.53122026e-02,5
8.61995015e-03,1.70491003e-02,-1.77756995e-02,8.53122026e-02,5
1.76245999e-02,5.73339015e-02,-4.76916991e-02,8.73062015e-02,5
1.76245999e-02,5.73339015e-02,-4.76916991e-02,8.73062015e-02,5
1.56986993e-02,6.24010004e-02,-4.50477004e-02,8.73721018e-02,5
1.56986993e-02,6.24010004e-02,-4.50477004e-02,8.73721018e-02,5
2.77430005e-02,7.85686001e-02,-4.48707007e-02,8.68588015e-02,5
2.77430005e-02,7.85686001e-02,-4.48707007e-02,8.68588015e-02,5
2.91821007e-02,8.21805000e-02,-3.92840989e-02,8.74871984e-02,5
2.91821007e-02,8.21805000e-02,-3.92840989e-02,8.74871984e-02,5
3.12406998e-02,8.49409997e-02,-4.64975983e-02,8.70271996e-02,5
3.12406998e-02,8.49409997e-02,-4.64975983e-02,8.70271996e-02,5
2.48339009e-02,7.51015991e-02,-3.80452015e-02,8.73598978e-02,5
2.48339009e-02,7.51015991e-02,-3.80452015e-02,8.73598978e-02,5
6.61107013e-03,-4.72185984e-02,-1.62164995e-03,8.48084018e-02,5
6.61107013e-03,-4.72185984e-02,-1.62164995e-03,8.48084018e-02,5
2.35403003e-03,-2.78067999e-02,-1.07323006e-03,8.46979991e-02,5
2.35403003e-03,-2.78067999e-02,-1.07323006e-03,8.46979991e-02,5
2.94293999e-03,-2.69310996e-02,-5.06045006e-04,8.47065002e-02,5
2.94293999e-03,-2.69310996e-02,-5.06045006e-04,8.47065002e-02,5
7.51938997e-03,-4.53391001e-02,-9.95605951e-04,8.48153010e-02,5
7.51938997e-03,-4.53391001e-02,-9.95605951e-04,8.48153010e-02,5
-5.39521978e-04,-5.48747019e-04,2.96635996e-03,8.92542005e-02,5
-5.39521978e-04,-5.48747019e-04,2.96635996e-03,8.92542005e-02,5
-1.15706003e-03,-4.06319014e-05,4.78299009e-03,8.91595036e-02,5
-1.15706003e-03,-4.06319014e-05,4.78299009e-03,8.91595036e-02,5
-5.12014027e-04,2.20472997e-04,1.73688994e-03,8.91638994e-02,5
-5.12014027e-04,2.20472997e-04,1.73688994e-03,8.91638994e-02,5
6.83049019e-03,2.06351001e-02,-8.01927969e-03,8.79857019e-02,5
6.83049019e-03,2.06351001e-02,-8.01927969e-03,8.79857019e-02,5
1.26537001e-02,4.70743999e-02,-2.56955996e-02,8.73686001e-02,5
1.26537001e-02,4.70743999e-02,-2.56955996e-02,8.73686001e-02,5
1.30808000e-02,-3.54534984e-02,1.10692000e-02,7.84623995e-02,5
1.30808000e-02,-3.54534984e-02,1.10692000e-02,7.84623995e-02,5
4.63287011e-02,-1.33052006e-01,2.48328000e-02,7.72178993e-02,5
4.63287011e-02,-1.33052006e-01,2.48328000e-02,7.72178993e-02,5
5.88027015e-02,-1.81540996e-01,5.22447983e-03,8.57881978e-02,5
5.88027015e-02,-1.81540996e-01,5.22447983e-03,8.57881978e-02,5
5.88027015e-02,-1.81540996e-01,5.22447983e-03,8.57881978e-02,5
5.63754002e-03,-4.47494984e-02,-8.87439027e-03,8.46804008e-02,5
5.63754002e-03,-4.47494984e-02,-8.87439027e-03,8.46804008e-02,5
1.25722000e-02,-9.35752988e-02,-1.65847000e-02,8.53834003e-02,5
1.25722000e-02,-9.35752988e-02,-1.65847000e-02,8.53834003e-02,5
1.25722000e-02,-9.35752988e-02,-1.65847000e-02,8.53834003e-02,5
4.22031991e-02,-1.57020003e-01,3.15505005e-02,7.83976987e-02,5
4.22031991e-02,-1.57020003e-01,3.15505005e-02,7.83976987e-02,5
5.72183989e-02,-1.66043997e-01,2.43149996e-02,8.44362974e-02,5
5.72183989e-02,-1.66043997e-01,2.43149996e-02,8.44362974e-02,5
1.07729003e-01,-1.98145002e-01,5.67946993e-02,8.80039036e-02,5
1.07729003e-01,-1.98145002e-01,5.67946993e-02,8.80039036e-02,5
5.54076992e-02,-9.69256982e-02,1.79490000e-02,8.74325037e-02,5
5.54076992e-02,-9.69256982e-02,1.79490000e-02,8.74325037e-02,5
5.54076992e-02,-9.69256982e-02,1.79490000e-02,8.74325037e-02,5
7.62284026e-02,-1.34128004e-01,3.65464017e-02,8.96793008e-02,5
7.62284026e-02,-1.34128004e-01,3.65464017e-02,8.96793008e-02,5
2.20126007e-02,-2.75346003e-02,6.82860985e-03,8.94261003e-02,5
2.20126007e-02,-2.75346003e-02,6.82860985e-03,8.94261003e-02,5
3.35690007e-02,-5.68183996e-02,1.03444001e-02,8.87038037e-02,5
3.35690007e-02,-5.68183996e-02,1.03444001e-02,8.87038037e-02,5
3.35690007e-02,-5.68183996e-02,1.03444001e-02,8.87038037e-02,5
4.33094986e-02,-6.58347011e-02,1.71987992e-02,8.93675014e-02,5
4.33094986e-02,-6.58347011e-02,1.71987992e-02,8.93675014e-02,5
2.11236998e-02,-9.12733972e-02,-3.55389994e-03,8.51121992e-02,5
2.11236998e-02,-9.12733972e-02,-3.55389994e-03,8.51121992e-02,5
3.40324007e-02,-1.17687002e-01,1.89622995e-02,8.81894007e-02,5
3.40324007e-02,-1.17687002e-01,1.89622995e-02,8.81894007e-02,5
3.40324007e-02,-1.17687002e-01,1.89622995e-02,8.81894007e-02,5
1.49295004e-02,-8.10981989e-02,3.77054000e-03,8.78857970e-02,5
7.81949982e-03,-2.74749994e-02,1.04806004e-02,8.97897035e-02,5
7.81949982e-03,-2.74749994e-02,1.04806004e-02,8.97897035e-02,5
3.90717015e-03,9.51206032e-03,-4.00569988e-03,8.82975981e-02,5
3.90717015e-03,9.51206032e-03,-4.00569988e-03,8.82975981e-02,5
9.88496002e-03,2.50473991e-02,-9.80807003e-03,8.87345970e-02,5
9.88496002e-03,2.50473991e-02,-9.80807003e-03,8.87345970e-02,5
1.30601004e-02,3.45367007e-02,-1.50800999e-02,8.85379985e-02,5
1.30601004e-02,3.45367007e-02,-1.50800999e-02,8.85379985e-02,5
1.00021996e-02,3.14165987e-02,-1.48812998e-02,8.78534988e-02,5
1.00021996e-02,3.14165987e-02,-1.48812998e-02,8.78534988e-02,5
6.39184006e-03,1.76047999e-02,-9.93478019e-03,8.81465971e-02,5
6.39184006e-03,1.76047999e-02,-9.93478019e-03,8.81465971e-02,5
-3.92012007e-04,4.83640982e-03,-6.56349992e-04,8.88547003e-02,5
-3.92012007e-04,4.83640982e-03,-6.56349992e-04,8.88547003e-02,5
-3.19560000e-04,1.00553001e-03,1.67752005e-04,8.88298973e-02,5
-3.19560000e-04,1.00553001e-03,1.67752005e-04,8.88298973e-02,5
-6.18393009e-04,1.78207003e-03,3.16455989e-04,8.88324007e-02,5
-6.18393009e-04,1.78207003e-03,3.16455989e-04,8.88324007e-02,5
-9.56001983e-04,-3.78210004e-03,-3.25731016e-05,8.44284967e-02,5
-9.56001983e-04,-3.78210004e-03,-3.25731016e-05,8.44284967e-02,5
-1.13498000e-03,-3.45802004e-03,-9.85149993e-04,8.45701993e-02,5
-1.13498000e-03,-3.45802004e-03,-9.85149993e-04,8.45701993e-02,5
-1.06535002e-03,-3.96694010e-03,-3.39557009e-04,8.45590979e-02,5
-1.06535002e-03,-3.96694010e-03,-3.39557009e-04,8.45590979e-02,5
1.43251000e-02,-3.14943008e-02,3.71406996e-03,8.44670013e-02,5
1.43251000e-02,-3.14943008e-02,3.71406996e-03,8.44670013e-02,5
1.43251000e-02,-3.14943008e-02,3.71406996e-03,8.44670013e-02,5
1.43251000e-02,-3.14943008e-02,3.71406996e-03,8.44670013e-02,5
2.05348000e-01,-3.80553991e-01,9.85627025e-02,8.24465007e-02,5
2.05348000e-01,-3.80553991e-01,9.85627025e-02,8.24465007e-02,5
2.05348000e-01,-3.80553991e-01,9.85627025e-02,8.24465007e-02,5
2.05348000e-01,-3.80553991e-01,9.85627025e-02,8.24465007e-02,5
3.15535992e-01,-5.44035017e-01,9.32653025e-02,8.10908973e-02,5
3.15535992e-01,-5.44035017e-01,9.32653025e-02,8.10908973e-02,5
3.69796008e-01,-6.50664985e-01,1.02357998e-01,8.39096978e-02,5
3.69796008e-01,-6.50664985e-01,1.02357998e-01,8.39096978e-02,5
3.69796008e-01,-6.50664985e-01,1.02357998e-01,8.39096978e-02,5
3.69796008e-01,-6.50664985e-01,1.02357998e-01,8.39096978e-02,5
4.26555015e-02,-9.29360986e-02,3.71721014e-02,8.03238973e-02,5
2.31232997e-02,-5.82946017e-02,2.62074992e-02,1.04442000e-01,5
6.46883026e-02,-1.19434997e-01,6.10820986e-02,9.65263993e-02,5
6.46883026e-02,-1.19434997e-01,6.10820986e-02,9.65263993e-02,5
1.98194999e-02,-3.58727984e-02,2.64778007e-02,8.35679993e-02,5
2.13631000e-02,-6.69889003e-02,2.57575009e-02,1.02808997e-01,5
2.13631000e-02,-6.69889003e-02,2.57575009e-02,1.02808997e-01,5
5.96272014e-02,-1.39964998e-01,7.12644011e-02,9.67784971e-02,5
5.96272014e-02,-1.39964998e-01,7.12644011e-02,9.67784971e-02,5
3.62351015e-02,-6.49963021e-02,3.95946987e-02,9.19981003e-02,5
1.66328996e-01,-2.70862997e-01,1.37848005e-01,8.78454968e-02,5
1.66328996e-01,-2.70862997e-01,1.37848005e-01,8.78454968e-02,5
1.07730001e-01,-1.94068998e-01,1.00308999e-01,9.43816975e-02,5
1.07730001e-01,-1.94068998e-01,1.00308999e-01,9.43816975e-02,5
1.07730001e-01,-1.94068998e-01,1.00308999e-01,9.43816975e-02,5
8.20882991e-02,-1.32183000e-01,8.79030973e-02,8.58818963e-02,5
8.20882991e-02,-1.32183000e-01,8.79030973e-02,8.58818963e-02,5
1.25579000e-01,-2.63404995e-01,1.27864003e-01,9.26287025e-02,5
1.28384996e-02,-2.71795001e-02,1.30612999e-02,8.15045014e-02,5
1.00744002e-01,-1.64275005e-01,9.17747989e-02,7.05432966e-02,5
1.00744002e-01,-1.64275005e-01,9.17747989e-02,7.05432966e-02,5
2.97682006e-02,-6.65706024e-02,3.17055993e-02,6.82552978e-02,5
2.97682006e-02,-6.65706024e-02,3.17055993e-02,6.82552978e-02,5
4.89843003e-02,-8.04682001e-02,6.03565015e-02,7.52874985e-02,5
4.89843003e-02,-8.04682001e-02,6.03565015e-02,7.52874985e-02,5
5.75620010e-02,-1.26908004e-01,3.42561007e-02,7.48782977e-02,5
5.75620010e-02,-1.26908004e-01,3.42561007e-02,7.48782977e-02,5
7.51957996e-03,-3.57230008e-02,5.65483002e-03,7.57803023e-02,5
1.54948002e-02,-6.46537021e-02,1.25195002e-02,7.36239031e-02,5
1.54948002e-02,-6.46537021e-02,1.25195002e-02,7.36239031e-02,5
4.31183018e-02,-1.77800000e-01,4.10563983e-02,7.82034025e-02,5
4.31183018e-02,-1.77800000e-01,4.10563983e-02,7.82034025e-02,5
1.81734003e-02,-8.10754970e-02,1.35738999e-02,7.28083029e-02,5
1.81734003e-02,-8.10754970e-02,1.35738999e-02,7.28083029e-02,5
6.61683008e-02,-1.84428006e-01,2.91543007e-02,8.15642998e-02,5
6.61683008e-02,-1.84428006e-01,2.91543007e-02,8.15642998e-02,5
3.47399004e-02,-1.03680998e-01,-1.57247996e-03,8.19595009e-02,5
3.47399004e-02,-1.03680998e-01,-1.57247996e-03,8.19595009e-02,5
3.97901982e-02,-1.13007002e-01,2.76188995e-03,7.86492005e-02,5
3.97901982e-02,-1.13007002e-01,2.76188995e-03,7.86492005e-02,5
1.51166003e-02,2.31068991e-02,-3.00468002e-02,8.53507966e-02,5
1.51166003e-02,2.31068991e-02,-3.00468002e-02,8.53507966e-02,5
1.51166003e-02,2.31068991e-02,-3.00468002e-02,8.53507966e-02,5
1.43467002e-02,8.15847982e-03,-2.49023009e-02,8.51427019e-02,5
1.43467002e-02,8.15847982e-03,-2.49023009e-02,8.51427019e-02,5
1.43467002e-02,8.15847982e-03,-2.49023009e-02,8.51427019e-02,5
2.76117995e-02,3.69271003e-02,-4.08736989e-02,8.52399990e-02,5
2.76117995e-02,3.69271003e-02,-4.08736989e-02,8.52399990e-02,5
2.45082993e-02,1.57354008e-02,-3.33063006e-02,8.49324986e-02,5
2.45082993e-02,1.57354008e-02,-3.33063006e-02,8.49324986e-02,5
1.25552004e-04,-2.50761001e-03,5.14303008e-03,8.92627016e-02,5
1.25552004e-04,-2.50761001e-03,5.14303008e-03,8.92627016e-02,5
3.44204996e-03,-1.33566996e-02,1.39041003e-02,8.92425999e-02,5
3.44204996e-03,-1.33566996e-02,1.39041003e-02,8.92425999e-02,5
1.18440995e-03,-7.16193020e-03,8.27609003e-03,8.93384963e-02,5
1.18440995e-03,-7.16193020e-03,8.27609003e-03,8.93384963e-02,5
8.75934958e-03,1.79702006e-02,-1.62289999e-02,8.79687965e-02,5
8.75934958e-03,1.79702006e-02,-1.62289999e-02,8.79687965e-02,5
8.75934958e-03,1.79702006e-02,-1.62289999e-02,8.79687965e-02,5
1.25848996e-02,2.85633001e-02,-2.19521001e-02,8.81687999e-02,5
1.25848996e-02,2.85633001e-02,-2.19521001e-02,8.81687999e-02,5
