"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.0063973,-0.021384,-0.0073772,0.012792,-0.051423,-0.014946,0.42551
0.0064211,-0.021374,-0.0072509,0.0052231,-0.017755,-0.0044226,0.43021
0.0061412,-0.021543,-0.0071296,0.15104,-0.32029,-0.069738,0.42065
0.0062307,-0.021491,-0.007087,0.14388,-0.29107,-0.063771,0.42491
0.0061655,-0.021528,-0.0071519,0.14233,-0.306,-0.067422,0.41999
0.0061654,-0.021529,-0.0071084,0.15372,-0.32242,-0.071026,0.4211
0.0063946,-0.021393,-0.007133,0.052159,-0.13001,-0.025258,0.42772
0.0044292,-0.022578,-0.006458,0.0051791,-0.0033031,-0.0048673,0.42509
0.0044142,-0.022586,-0.006491,0.0030398,-0.0019261,-0.0031961,0.42541
0.005832,-0.021753,-0.0061976,0.16841,-0.26995,-0.089144,0.41856
0.0058991,-0.021713,-0.0062148,0.12615,-0.21287,-0.059914,0.41974
0.0058686,-0.02173,-0.0062285,0.16124,-0.26176,-0.094924,0.42054
0.0057207,-0.021821,-0.0061237,0.16529,-0.29333,-0.09317,0.41952
0.005755,-0.021801,-0.0061239,0.1643,-0.27951,-0.090177,0.41849
0.0057729,-0.02179,-0.0061341,0.172,-0.27405,-0.086254,0.41757
0.0057309,-0.021816,-0.0060868,0.15801,-0.28506,-0.095992,0.41897
0.0057263,-0.021817,-0.0061516,0.17015,-0.29885,-0.091288,0.41989
0.0057017,-0.021852,-0.0054292,0.02541,-0.073639,-0.0089277,0.42679
0.0057091,-0.02185,-0.0053535,0.0066382,-0.015105,-0.0028039,0.42714
0.0055944,-0.021921,-0.0052203,0.0047577,-0.0057257,-0.00094636,0.42813
0.0057256,-0.02184,-0.0053388,0.0066382,-0.015105,-0.0028039,0.42714
0.0056781,-0.02187,-0.0052634,0.0066232,-0.014503,-0.0024866,0.42837
0.0050311,-0.022182,-0.0078296,0.0061064,-0.0047635,-0.0076715,0.40392
0.0045432,-0.022479,-0.0075784,0.011488,-0.0082456,-0.00096581,0.41936
0.0046742,-0.022401,-0.0075764,0.049316,-0.042766,-0.0065828,0.41629
0.0046338,-0.022423,-0.0076797,0.016174,-0.012151,-0.00079992,0.41715
0.0046663,-0.022404,-0.0076469,0.016174,-0.012151,-0.00079992,0.41715
0.0057969,-0.021728,-0.0078232,0.0059903,-0.031974,-0.0025579,0.41214
0.006351,-0.021404,-0.0076568,0.0069563,-0.025481,-0.0019315,0.42278
0.0043727,-0.022609,-0.0065662,0.0020348,-0.0015247,-0.0020854,0.42503
0.0051791,-0.022151,-0.0058106,0.068846,-0.12858,-0.076685,0.42931
0.0050515,-0.022227,-0.0058075,0.044251,-0.091465,-0.07222,0.42955
0.0058213,-0.021767,-0.0059399,0.040925,-0.055256,-0.013498,0.40999
0.0049603,-0.022295,-0.0053312,0.0010159,-0.00093577,-0.00054104,0.43307
0.0051744,-0.022165,-0.0054158,0.032601,-0.048734,-0.01531,0.43247
0.0057556,-0.021783,-0.0067487,0.177,-0.35155,-0.079335,0.42052
0.0059156,-0.021684,-0.0068762,0.18404,-0.36832,-0.082773,0.41995
0.0058942,-0.021704,-0.0066181,0.18455,-0.3533,-0.089167,0.42032
0.0056289,-0.021875,-0.0061243,0.1609,-0.28875,-0.087655,0.42039
0.0056856,-0.021843,-0.0060706,0.15801,-0.28506,-0.095992,0.41897
0.0056802,-0.021844,-0.0061641,0.17015,-0.29885,-0.091288,0.41989
0.0056586,-0.021877,-0.0054275,0.044616,-0.099517,-0.015978,0.4263
0.0048062,-0.022319,-0.007708,0.052426,-0.042376,-0.0062871,0.41527
0.0049317,-0.022245,-0.0077092,0.072432,-0.067265,-0.018319,0.41208
0.0044293,-0.022567,-0.0068614,0.0094965,-0.0034981,-0.0042488,0.42387
0.0044035,-0.022584,-0.0068049,0.0074593,-0.0022158,-0.0026713,0.42454
0.0044313,-0.022567,-0.0068114,0.010586,-0.0038765,-0.0043546,0.424
0.004417,-0.022575,-0.0068224,0.0056158,-0.0015363,-0.0024669,0.42472
0.0045347,-0.022502,-0.0069598,0.051136,-0.035619,-0.031487,0.42199
0.004679,-0.022435,-0.0062957,0.035525,-0.036941,-0.026008,0.42325
0.0045533,-0.022506,-0.0064249,0.031842,-0.034181,-0.028702,0.42412
0.0045551,-0.022508,-0.0062968,0.020467,-0.021709,-0.019243,0.42431
0.0046804,-0.022437,-0.0061763,0.019755,-0.018805,-0.015684,0.4241
0.0047398,-0.022406,-0.0060379,0.011935,-0.016952,-0.012764,0.42487
0.0047085,-0.022423,-0.0060877,0.0087156,-0.00844,-0.0067514,0.42477
0.0047551,-0.022393,-0.0061749,0.037981,-0.060298,-0.036303,0.42256
0.0048002,-0.022366,-0.0061742,0.048848,-0.093767,-0.057902,0.42356
0.0049259,-0.022295,-0.0060451,0.043758,-0.099981,-0.07359,0.42328
0.0047872,-0.022378,-0.0060319,0.02807,-0.059887,-0.040757,0.42405
0.006454,-0.021377,-0.0064321,0.026301,-0.079874,-0.0060485,0.42918
0.0064633,-0.021372,-0.0064327,0.0081682,-0.031919,-0.0021733,0.43065
0.0064619,-0.021376,-0.0062952,0.0058602,-0.03509,0.00025282,0.42892
0.0064547,-0.021382,-0.0062529,0.0028947,-0.023413,0.00099911,0.42906
0.0064718,-0.02137,-0.0063043,0.0015173,-0.011965,0.00011796,0.42977
0.0064649,-0.021375,-0.0062912,0.00079074,-0.009894,0.00027401,0.42915
0.0060636,-0.021619,-0.0060527,0.022332,-0.071857,-0.0065082,0.42005
0.0060456,-0.02163,-0.0060526,0.021361,-0.060815,-0.003354,0.41835
0.0062064,-0.021535,-0.0060389,0.0068177,-0.046256,0.0001758,0.42145
0.0048983,-0.022325,-0.0055567,0.0034007,-0.0024458,-0.005109,0.43316
0.004928,-0.022308,-0.005556,0.0061536,-0.0048518,-0.00916,0.43288
0.0048965,-0.022323,-0.0056846,0.0059799,-0.004905,-0.013717,0.43194
0.0049263,-0.022305,-0.0056845,0.00985,-0.0097469,-0.022732,0.43145
0.0052015,-0.022155,-0.0051909,0.0046245,-0.004939,-0.00036316,0.43168
0.0045433,-0.022483,-0.0074434,0.040349,-0.034717,-0.007981,0.41874
0.0045447,-0.022486,-0.0073142,0.044876,-0.041963,-0.015877,0.41915
0.0045426,-0.022494,-0.0070662,0.048841,-0.037733,-0.029213,0.42071
0.0045457,-0.022489,-0.0071883,0.046651,-0.041247,-0.023009,0.41977
0.0063299,-0.021422,-0.0074411,0.038777,-0.11084,-0.032196,0.42434
0.0063297,-0.021426,-0.007316,0.048588,-0.1306,-0.034073,0.42662
0.0064581,-0.021357,-0.0070717,0.011548,-0.028362,-0.0050534,0.43122
0.0064413,-0.021367,-0.0070718,0.037283,-0.08863,-0.016647,0.42987
0.0064671,-0.021352,-0.0070625,0.0088091,-0.021389,-0.0031792,0.43153
0.0064663,-0.021351,-0.0070875,0.0049746,-0.014427,-0.0028004,0.43062
0.0064445,-0.021361,-0.0071908,0.0070348,-0.022602,-0.0051433,0.43043
0.0064192,-0.021376,-0.0071924,0.013783,-0.042764,-0.0085449,0.42932
0.0064434,-0.021362,-0.0071803,0.0097524,-0.029873,-0.0062243,0.43075
0.0064378,-0.021365,-0.0072037,0.0052231,-0.017755,-0.0044226,0.43021
0.0065564,-0.021302,-0.0069381,0.0046398,-0.011725,-0.0024527,0.43137
0.0065781,-0.021293,-0.0068138,0.0058498,-0.013981,-0.0030642,0.43163
0.0065421,-0.021321,-0.0065619,0.0021949,-0.0078387,-0.001426,0.43221
0.0065682,-0.021302,-0.0066843,0.0041502,-0.01287,-0.0027825,0.43208
0.0059348,-0.021696,-0.0060528,0.060286,-0.10788,-0.021617,0.41592
0.0055016,-0.021951,-0.0061227,0.1472,-0.26902,-0.071483,0.42393
0.0054151,-0.022003,-0.0061207,0.1339,-0.24375,-0.063511,0.42385
0.0055444,-0.021927,-0.0060827,0.15382,-0.28525,-0.082097,0.42233
0.0054799,-0.021964,-0.0061204,0.13777,-0.24939,-0.059925,0.42618
0.0047393,-0.022399,-0.0062989,0.046896,-0.052702,-0.032405,0.42231
0.004679,-0.022436,-0.0062365,0.032472,-0.033716,-0.023321,0.42298
0.0047485,-0.022395,-0.0062373,0.046355,-0.071633,-0.041686,0.42247
0.0045054,-0.022505,-0.0074434,0.032566,-0.027515,-0.0057169,0.41906
0.004539,-0.022498,-0.0070082,0.046393,-0.032129,-0.028581,0.42148
0.0044712,-0.02254,-0.006951,0.030701,-0.016396,-0.018074,0.42337
0.004485,-0.022531,-0.0069507,0.038041,-0.02266,-0.023339,0.42254
0.0045133,-0.022511,-0.0070652,0.039857,-0.028788,-0.024779,0.42092
0.0065096,-0.021327,-0.0070333,0.0088091,-0.021389,-0.0031792,0.43153
0.0044723,-0.022554,-0.006405,0.023072,-0.024327,-0.022988,0.42461
0.0044638,-0.022559,-0.0064051,0.01065,-0.009502,-0.010566,0.42473
0.0056283,-0.021872,-0.006247,0.16877,-0.30618,-0.083154,0.42132
0.0056447,-0.021861,-0.0062998,0.17032,-0.31757,-0.079027,0.42238
0.0061395,-0.021562,-0.006494,0.14867,-0.29065,-0.068653,0.42289
0.0060094,-0.021643,-0.0063668,0.1492,-0.26991,-0.070553,0.42172
0.0060713,-0.021608,-0.0063036,0.12906,-0.24335,-0.05339,0.42153
0.0060135,-0.021633,-0.0066217,0.17562,-0.33918,-0.08486,0.4214
0.0059342,-0.021681,-0.0066052,0.18455,-0.3533,-0.089167,0.42032
0.0064721,-0.021365,-0.0064919,0.012729,-0.042604,-0.0040779,0.43077
0.0064551,-0.021375,-0.006495,0.030337,-0.086581,-0.0087672,0.42966
0.0062674,-0.021459,-0.0074419,0.061922,-0.1508,-0.041378,0.4261
0.0062585,-0.021465,-0.0074421,0.068481,-0.16117,-0.04357,0.42698
0.0046765,-0.022416,-0.007003,0.076599,-0.075954,-0.04738,0.41997
0.0044869,-0.022534,-0.0068195,0.018476,-0.0075268,-0.0074283,0.4232
0.0044935,-0.02253,-0.0068195,0.03677,-0.0256,-0.022843,0.42319
0.0044815,-0.022537,-0.0068256,0.012084,-0.004806,-0.0054367,0.42331
0.0062519,-0.021492,-0.0066219,0.14053,-0.26359,-0.056191,0.427
0.0062686,-0.021482,-0.0066219,0.11175,-0.20669,-0.040849,0.42959
0.0062654,-0.021484,-0.0066184,0.13345,-0.23879,-0.049289,0.42887
0.0062654,-0.021484,-0.0066256,0.1431,-0.25771,-0.054647,0.42895
0.0062755,-0.021478,-0.0066163,0.090133,-0.17378,-0.031446,0.42993
0.006276,-0.021477,-0.0066277,0.10143,-0.19002,-0.037022,0.43012
0.0045565,-0.022508,-0.0062777,0.018812,-0.019297,-0.01862,0.42442
0.0045417,-0.022516,-0.0062976,0.01632,-0.017825,-0.017147,0.42469
0.0046738,-0.022411,-0.007252,0.075098,-0.080633,-0.031821,0.41808
0.0062664,-0.021464,-0.0073163,0.081261,-0.18182,-0.047547,0.42703
0.0062584,-0.021468,-0.0073163,0.093423,-0.19918,-0.051186,0.4278
0.0063296,-0.021428,-0.0072543,0.057295,-0.14501,-0.034378,0.42715
0.0060145,-0.021625,-0.0068767,0.17694,-0.35777,-0.081378,0.42109
0.0059161,-0.021684,-0.0068764,0.18404,-0.36832,-0.082773,0.41995
0.0049905,-0.022257,-0.0060458,0.052828,-0.121,-0.081163,0.42423
0.0049905,-0.022257,-0.0060458,0.059616,-0.13479,-0.080007,0.4255
0.0049906,-0.022257,-0.0060458,0.079763,-0.16588,-0.080556,0.42485
0.0059989,-0.021658,-0.0060518,0.039365,-0.088359,-0.0080438,0.41672
0.004986,-0.022273,-0.0055545,0.02218,-0.037084,-0.028493,0.43237
0.0049805,-0.022276,-0.0055546,0.012817,-0.017506,-0.017622,0.43257
0.0056628,-0.021873,-0.0054932,0.051995,-0.13214,-0.019192,0.42586
0.005636,-0.021891,-0.0054264,0.055871,-0.1332,-0.019247,0.42674
0.0055995,-0.021913,-0.0054139,0.051131,-0.14301,-0.017233,0.42827
0.0046741,-0.022421,-0.0068791,0.072861,-0.079553,-0.051204,0.42131
0.0046658,-0.022427,-0.0068294,0.071234,-0.084017,-0.052839,0.42203
0.00461,-0.022461,-0.0068154,0.06374,-0.069275,-0.04679,0.42234
0.0046567,-0.022433,-0.0068221,0.071234,-0.084017,-0.052839,0.42203
0.004675,-0.022442,-0.0061085,0.011865,-0.011141,-0.0095689,0.42467
0.0046677,-0.022446,-0.0061355,0.011599,-0.010896,-0.00993,0.42482
0.0047417,-0.022404,-0.0060468,0.015327,-0.022403,-0.015245,0.42403
0.0047594,-0.022392,-0.0061102,0.026499,-0.04379,-0.027613,0.42311
0.0047177,-0.022417,-0.0060951,0.0087156,-0.00844,-0.0067514,0.42477
0.0047466,-0.0224,-0.0061062,0.016178,-0.020018,-0.012181,0.42238
0.0063936,-0.021417,-0.0063023,0.019953,-0.076258,-5.7327e-05,0.42828
0.0064522,-0.021383,-0.0062499,0.0021164,-0.017778,0.0009229,0.42887
0.0061988,-0.021538,-0.0061084,0.019198,-0.08204,-0.0035303,0.42223
0.0056932,-0.021848,-0.0057488,0.046394,-0.16243,-0.040497,0.42454
0.0049959,-0.022207,-0.0077007,0.088039,-0.08802,-0.030636,0.4097
0.0046121,-0.022442,-0.0074467,0.056075,-0.05219,-0.012837,0.41809
0.0063934,-0.021385,-0.0074377,0.013079,-0.052025,-0.016073,0.42422
0.0064065,-0.021379,-0.0073769,0.0069451,-0.031889,-0.0084476,0.42579
0.0064788,-0.021343,-0.0071073,0.0049746,-0.014427,-0.0028004,0.43062
0.0064759,-0.021345,-0.0071052,0.0049746,-0.014427,-0.0028004,0.43062
0.004616,-0.022468,-0.0064245,0.040523,-0.044931,-0.03442,0.42364
0.0047418,-0.022405,-0.0060373,0.022022,-0.043212,-0.029334,0.42439
0.0049804,-0.022273,-0.0056843,0.017725,-0.027317,-0.03491,0.43138
0.0049863,-0.022269,-0.0056843,0.028714,-0.053855,-0.050572,0.43111
0.005693,-0.021841,-0.0060056,0.14156,-0.26354,-0.094449,0.41862
0.0057029,-0.021834,-0.0060345,0.15801,-0.28506,-0.095992,0.41897
0.0057556,-0.021802,-0.0060636,0.14882,-0.25293,-0.086512,0.41745
0.0057312,-0.021817,-0.0060567,0.15801,-0.28506,-0.095992,0.41897
0.0061289,-0.021581,-0.0060534,0.0090653,-0.044014,-0.0018837,0.42049
0.0051715,-0.022163,-0.005553,0.050745,-0.095588,-0.035325,0.43215
0.004511,-0.022506,-0.0073141,0.035549,-0.032625,-0.012985,0.41926
0.0045151,-0.022507,-0.007188,0.037324,-0.032118,-0.018984,0.41989
0.0045452,-0.022487,-0.0072509,0.04293,-0.039247,-0.018186,0.41943
0.0062422,-0.02149,-0.0068776,0.15018,-0.28981,-0.062587,0.42673
0.0062697,-0.021474,-0.0068778,0.12351,-0.23278,-0.047337,0.42946
0.0062649,-0.021477,-0.0068832,0.1456,-0.2731,-0.057221,0.42872
0.0062647,-0.021477,-0.0068728,0.14847,-0.27257,-0.058283,0.42893
0.0062818,-0.021466,-0.00689,0.10091,-0.19711,-0.037926,0.42993
0.0062816,-0.021467,-0.0068685,0.10657,-0.20023,-0.039055,0.43009
0.0064018,-0.021399,-0.0067496,0.094908,-0.18174,-0.034615,0.43005
0.006376,-0.021414,-0.0067809,0.10657,-0.20023,-0.039055,0.43009
0.006376,-0.021415,-0.0067191,0.10143,-0.19002,-0.037022,0.43012
0.0058313,-0.021757,-0.0060613,0.098123,-0.15142,-0.042852,0.41488
0.0058732,-0.021732,-0.0060582,0.091795,-0.14944,-0.044472,0.4161
0.0056904,-0.021846,-0.0058863,0.078927,-0.20282,-0.074008,0.42177
0.004869,-0.022282,-0.0077112,0.054268,-0.043598,-0.01168,0.41305
0.0049219,-0.022251,-0.0077098,0.070373,-0.064074,-0.015466,0.41297
0.0048044,-0.022322,-0.0076436,0.081073,-0.074774,-0.015615,0.415
0.0047987,-0.022326,-0.0076173,0.08973,-0.08697,-0.019774,0.41502
0.004862,-0.022333,-0.0060451,0.032084,-0.072735,-0.051716,0.42391
0.0051117,-0.022195,-0.0056851,0.046707,-0.083786,-0.053517,0.43151
0.0051103,-0.022199,-0.0055536,0.042355,-0.076882,-0.032777,0.43223
0.0051658,-0.022166,-0.005553,0.050745,-0.095588,-0.035325,0.43215
0.0056935,-0.021851,-0.0056229,0.036408,-0.14038,-0.019807,0.42637
0.0061414,-0.021554,-0.0067495,0.16119,-0.32753,-0.075742,0.42267
0.0049318,-0.022247,-0.007643,0.092341,-0.10981,-0.020029,0.4143
0.0049317,-0.022247,-0.0076414,0.099029,-0.1327,-0.020555,0.41548
0.0046234,-0.022471,-0.0061806,0.0084738,-0.0077701,-0.0076997,0.42551
0.0048626,-0.022329,-0.0061739,0.056987,-0.11394,-0.069977,0.4228
0.0048003,-0.022368,-0.0061094,0.036726,-0.071825,-0.04632,0.42406
0.0049259,-0.022293,-0.0061095,0.057128,-0.1203,-0.078222,0.4224
0.0064897,-0.021358,-0.0063739,0.0022778,-0.011086,-0.00018381,0.4312
0.0064534,-0.021383,-0.0062497,0.00087502,-0.0067577,0.00031691,0.42955
0.0049274,-0.022306,-0.0056212,0.0076237,-0.0063415,-0.014259,0.43237
0.0050483,-0.022234,-0.0056205,0.031105,-0.054776,-0.039573,0.43208
0.0051749,-0.022159,-0.0056221,0.052669,-0.094464,-0.043608,0.43185
0.0051694,-0.022164,-0.0055558,0.050745,-0.095588,-0.035325,0.43215
0.0064662,-0.02135,-0.007147,0.0081606,-0.023577,-0.004811,0.43072
0.0064527,-0.021358,-0.0071454,0.022928,-0.062531,-0.01226,0.42959
0.0059373,-0.021693,-0.0061162,0.10328,-0.18032,-0.045067,0.41843
0.005939,-0.021691,-0.0061363,0.12615,-0.21287,-0.059914,0.41974
0.0058165,-0.021764,-0.0061228,0.15701,-0.25032,-0.080687,0.41678
0.0058165,-0.021764,-0.0061253,0.172,-0.27405,-0.086254,0.41757
0.0064634,-0.021355,-0.0070117,0.018714,-0.040085,-0.0069568,0.43149
0.0065277,-0.021319,-0.0069431,0.0098333,-0.020556,-0.0041484,0.4313
0.0065477,-0.021306,-0.0069658,0.0038932,-0.0096627,-0.002066,0.43112
0.0065407,-0.021311,-0.0069674,0.0038932,-0.0096627,-0.002066,0.43112
0.0065202,-0.021334,-0.0065591,0.0069422,-0.017773,-0.0035699,0.43196
0.0065294,-0.02133,-0.0065311,0.001837,-0.006867,-0.0011229,0.43229
0.0065065,-0.021346,-0.006436,0.0051894,-0.017927,-0.0020324,0.4319
0.0046787,-0.022433,-0.0063619,0.047067,-0.052436,-0.035735,0.42289
0.0047397,-0.022397,-0.0063628,0.051599,-0.069577,-0.045408,0.42294
0.00474,-0.022397,-0.0063555,0.055827,-0.084125,-0.052092,0.42294
0.0046185,-0.02247,-0.0062995,0.027438,-0.028041,-0.022343,0.42384
0.004619,-0.022473,-0.0061865,0.0082416,-0.0071779,-0.0084545,0.42583
0.0046235,-0.022471,-0.0061857,0.012123,-0.011131,-0.011252,0.42514
0.0046288,-0.022468,-0.0061735,0.011599,-0.010896,-0.00993,0.42482
0.0046292,-0.022467,-0.0061789,0.011599,-0.010896,-0.00993,0.42482
0.0046214,-0.022472,-0.0061842,0.0053489,-0.0046442,-0.0054695,0.42619
0.0047992,-0.022365,-0.0062364,0.05543,-0.10142,-0.061297,0.42339
0.0045441,-0.022484,-0.0073784,0.040422,-0.036889,-0.010729,0.41895
0.0046122,-0.022456,-0.0069437,0.066905,-0.059428,-0.042131,0.42121
0.0046159,-0.02245,-0.0070651,0.064535,-0.056273,-0.037605,0.42029
0.0045482,-0.022496,-0.0068844,0.049307,-0.037256,-0.03253,0.42256
0.0044452,-0.022557,-0.0068713,0.012084,-0.004806,-0.0054367,0.42331
0.0045458,-0.02249,-0.0071266,0.044685,-0.037268,-0.024762,0.42017
0.0064481,-0.021364,-0.0070104,0.049921,-0.10773,-0.020255,0.43025
0.0063965,-0.021393,-0.0070713,0.059257,-0.13984,-0.026787,0.42815
0.0065401,-0.021315,-0.0068138,0.014253,-0.028842,-0.0065168,0.43159
0.0065364,-0.021321,-0.0066834,0.010916,-0.025114,-0.0060389,0.43185
0.0045544,-0.022507,-0.0063507,0.023589,-0.024544,-0.021606,0.42441
0.0063933,-0.021413,-0.0064313,0.057852,-0.13291,-0.015206,0.42941
0.0063689,-0.021428,-0.0064267,0.068506,-0.14858,-0.018469,0.42966
0.0064532,-0.021379,-0.0063689,0.013961,-0.053336,-0.0026115,0.4291
0.006492,-0.021356,-0.0063827,0.0036502,-0.015692,-0.0010975,0.43199
0.0064621,-0.021374,-0.0063702,0.0035289,-0.017858,-0.00067083,0.43063
0.0064883,-0.021358,-0.006388,0.0036502,-0.015692,-0.0010975,0.43199
0.0064828,-0.021362,-0.0063577,0.0013628,-0.0080151,0.00042532,0.43067
0.0064636,-0.021366,-0.0066212,0.024232,-0.062428,-0.010677,0.43078
0.0064538,-0.021382,-0.0062503,0.0018556,-0.010101,0.00040158,0.42972
0.0060656,-0.021617,-0.0061137,0.062731,-0.14618,-0.020747,0.42032
0.0060812,-0.021606,-0.0061526,0.079226,-0.1735,-0.026657,0.42033
0.0060444,-0.021629,-0.006114,0.053454,-0.12739,-0.014877,0.4194
0.0060453,-0.021628,-0.006139,0.079226,-0.1735,-0.026657,0.42033
0.0046725,-0.022408,-0.0073808,0.075179,-0.079179,-0.023109,0.41741
0.0063302,-0.021424,-0.0073783,0.037957,-0.11132,-0.032043,0.42558
0.0046765,-0.022413,-0.0071266,0.076922,-0.080214,-0.041528,0.4188
0.0064017,-0.021383,-0.0073178,0.016696,-0.061554,-0.015882,0.42665
0.0064212,-0.021373,-0.0072563,0.0099478,-0.035042,-0.0071275,0.42847
0.0064126,-0.021378,-0.0072762,0.010321,-0.041705,-0.0090298,0.42691
0.0063923,-0.021392,-0.0071934,0.033078,-0.092375,-0.018045,0.42747
0.0046135,-0.022445,-0.0073152,0.063076,-0.06323,-0.023234,0.41862
0.0046163,-0.022447,-0.0071887,0.062704,-0.059981,-0.03066,0.41934
0.0057567,-0.021781,-0.0068037,0.17715,-0.35752,-0.076014,0.42012
0.0056879,-0.021821,-0.0068309,0.16337,-0.3359,-0.062496,0.42046
0.005679,-0.021831,-0.006654,0.16664,-0.33727,-0.072868,0.4216
0.0061417,-0.02155,-0.0068771,0.16226,-0.33434,-0.075486,0.42229
0.0056796,-0.021843,-0.0061972,0.17015,-0.29885,-0.091288,0.41989
0.0061382,-0.021566,-0.0063655,0.12014,-0.24256,-0.047943,0.42216
0.0061695,-0.021549,-0.0063252,0.090541,-0.20923,-0.026867,0.42197
0.0060926,-0.021595,-0.0063105,0.12906,-0.24335,-0.05339,0.42153
0.0050478,-0.022236,-0.0055539,0.029446,-0.049896,-0.031445,0.43235
0.0064983,-0.021333,-0.0070678,0.0065084,-0.017212,-0.0029519,0.43098
0.0055846,-0.021903,-0.0060707,0.15382,-0.28525,-0.082097,0.42233
0.0046736,-0.022405,-0.0074466,0.070282,-0.069968,-0.017199,0.41726
0.0046726,-0.02241,-0.0073159,0.07468,-0.080037,-0.026989,0.41778
0.0046659,-0.022428,-0.0068223,0.071234,-0.084017,-0.052839,0.42203
0.0046752,-0.022419,-0.0069413,0.07596,-0.077598,-0.049597,0.42038
0.0045482,-0.022498,-0.0068169,0.046979,-0.039266,-0.033418,0.42314
0.0064008,-0.021396,-0.0068794,0.093954,-0.18357,-0.035205,0.42986
0.0063699,-0.021413,-0.0069176,0.10091,-0.19711,-0.037926,0.42993
0.0063753,-0.021412,-0.006847,0.10657,-0.20023,-0.039055,0.43009
0.0064691,-0.021352,-0.0070177,0.0088091,-0.021389,-0.0031792,0.43153
0.0061407,-0.021558,-0.0066218,0.15651,-0.3118,-0.073401,0.42293
0.0063777,-0.021417,-0.0066219,0.095782,-0.1819,-0.034234,0.43002
0.0063973,-0.021405,-0.0066216,0.085759,-0.1678,-0.03017,0.42989
0.0063737,-0.02142,-0.0065925,0.090133,-0.17378,-0.031446,0.42993
0.0063746,-0.021418,-0.0066517,0.10143,-0.19002,-0.037022,0.43012
0.0064629,-0.021368,-0.0065582,0.018909,-0.054291,-0.0075931,0.43087
0.0046781,-0.022431,-0.006425,0.050956,-0.059781,-0.041003,0.423
0.005692,-0.021847,-0.0058201,0.063926,-0.19147,-0.058713,0.42349
0.0056914,-0.021843,-0.0059454,0.10708,-0.22895,-0.089895,0.4196
0.0064984,-0.021333,-0.007047,0.0088091,-0.021389,-0.0031792,0.43153
0.0064797,-0.021343,-0.0070974,0.0049746,-0.014427,-0.0028004,0.43062
0.0044512,-0.022554,-0.0068408,0.012084,-0.004806,-0.0054367,0.42331
0.0047425,-0.022397,-0.0062992,0.054697,-0.081285,-0.047813,0.42264
0.0046602,-0.02245,-0.006155,0.011599,-0.010896,-0.00993,0.42482
0.0047049,-0.022425,-0.0060901,0.0087156,-0.00844,-0.0067514,0.42477
0.0064968,-0.021352,-0.0064211,0.0036502,-0.015692,-0.0010975,0.43199
0.0064749,-0.021368,-0.0063168,0.0013628,-0.0080151,0.00042532,0.43067
0.0064517,-0.021384,-0.0062471,0.0010157,-0.010525,0.00061034,0.42897
0.0064534,-0.021383,-0.0062498,0.00087502,-0.0067577,0.00031691,0.42955
0.0064752,-0.021367,-0.0063276,0.0013628,-0.0080151,0.00042532,0.43067
0.0051756,-0.022157,-0.0056856,0.057433,-0.10163,-0.057865,0.43119
0.0050489,-0.022232,-0.0056845,0.036797,-0.067465,-0.051678,0.43143
0.0051694,-0.022164,-0.005553,0.050745,-0.095588,-0.035325,0.43215
0.005694,-0.021849,-0.0056861,0.039658,-0.1523,-0.028293,0.42575
0.0056937,-0.021853,-0.005559,0.03528,-0.13181,-0.015164,0.42675
0.0046768,-0.022414,-0.0070646,0.076151,-0.075889,-0.044237,0.41944
0.0046753,-0.022412,-0.007189,0.074922,-0.078821,-0.036429,0.41854
0.0063991,-0.021381,-0.0074369,0.0045598,-0.022091,-0.0064212,0.42441
0.0064137,-0.021376,-0.007318,0.0096391,-0.039771,-0.0089499,0.42674
0.0063968,-0.021383,-0.0074448,0.0034701,-0.016447,-0.0049197,0.42392
0.0064102,-0.021379,-0.007305,0.010321,-0.041705,-0.0090298,0.42691
0.0064217,-0.021373,-0.0072453,0.0052231,-0.017755,-0.0044226,0.43021
0.00647,-0.021348,-0.0071298,0.0049746,-0.014427,-0.0028004,0.43062
0.0064632,-0.021351,-0.0071497,0.0097524,-0.029873,-0.0062243,0.43075
0.0044512,-0.022565,-0.0064496,0.0073185,-0.00468,-0.0065385,0.42477
0.0058162,-0.021766,-0.0060623,0.12404,-0.19386,-0.059069,0.41493
0.0064691,-0.021359,-0.0067491,0.031813,-0.062438,-0.014018,0.43158
0.006467,-0.021357,-0.0068797,0.034087,-0.066459,-0.013258,0.43154
0.006464,-0.021357,-0.0069453,0.029874,-0.059667,-0.011436,0.43152
0.0064693,-0.021357,-0.0068142,0.037987,-0.073031,-0.015229,0.43157
0.0064666,-0.021363,-0.0066847,0.031918,-0.063969,-0.014067,0.43162
0.0051158,-0.022173,-0.0063663,0.10562,-0.19337,-0.055401,0.42115
0.0053731,-0.022027,-0.0061196,0.12627,-0.23144,-0.068619,0.42175
0.0049274,-0.022257,-0.0073823,0.10843,-0.14589,-0.033986,0.41622
0.0048752,-0.022287,-0.0073962,0.11285,-0.13509,-0.0373,0.4147
0.0048374,-0.022309,-0.0074036,0.098539,-0.10951,-0.028639,0.4162
0.0048361,-0.022311,-0.0073604,0.097637,-0.11585,-0.036316,0.41704
0.0048752,-0.022288,-0.0073686,0.11051,-0.13977,-0.041607,0.41574
0.0049368,-0.022258,-0.0071271,0.10398,-0.14492,-0.041103,0.41785
