"U:0","U:1","U:2","p","Cell Type"
2.88132001e-02,-7.34320004e-03,-2.41490989e-03,3.18313986e-01,5
5.05740009e-02,-1.52912997e-02,-1.19690001e-02,3.17656010e-01,5
5.05740009e-02,-1.52912997e-02,-1.19690001e-02,3.17656010e-01,5
9.71037969e-02,-4.82521988e-02,-2.24955995e-02,3.15885007e-01,5
9.71037969e-02,-4.82521988e-02,-2.24955995e-02,3.15885007e-01,5
8.89965966e-02,-3.81002016e-02,-1.46303996e-02,3.13075006e-01,5
8.89965966e-02,-3.81002016e-02,-1.46303996e-02,3.13075006e-01,5
7.24027976e-02,-2.72805002e-02,-1.36719001e-02,3.15685987e-01,5
7.24027976e-02,-2.72805002e-02,-1.36719001e-02,3.15685987e-01,5
1.19055003e-01,-6.49389029e-02,-2.59384997e-02,3.13353002e-01,5
1.19055003e-01,-6.49389029e-02,-2.59384997e-02,3.13353002e-01,5
8.63830969e-02,-5.47864996e-02,-2.36086007e-02,3.18587989e-01,5
8.63830969e-02,-5.47864996e-02,-2.36086007e-02,3.18587989e-01,5
5.32144010e-02,-2.16582008e-02,-1.49544999e-02,3.18522006e-01,5
5.32144010e-02,-2.16582008e-02,-1.49544999e-02,3.18522006e-01,5
2.89498009e-02,-1.08704995e-02,-6.23383000e-03,3.19352001e-01,5
2.89498009e-02,-1.08704995e-02,-6.23383000e-03,3.19352001e-01,5
2.89498009e-02,-1.08704995e-02,-6.23383000e-03,3.19352001e-01,5
4.59675007e-02,-1.59207992e-02,-8.91816989e-03,3.17977995e-01,5
4.59675007e-02,-1.59207992e-02,-8.91816989e-03,3.17977995e-01,5
9.44596007e-02,-6.76207021e-02,-2.70530004e-02,3.18668008e-01,5
9.44596007e-02,-6.76207021e-02,-2.70530004e-02,3.18668008e-01,5
2.39831999e-01,-2.82875001e-01,-1.47593003e-02,2.92726994e-01,5
2.39831999e-01,-2.82875001e-01,-1.47593003e-02,2.92726994e-01,5
3.55084002e-01,-4.17506009e-01,-2.46782992e-02,3.02471995e-01,5
3.55084002e-01,-4.17506009e-01,-2.46782992e-02,3.02471995e-01,5
3.55084002e-01,-4.17506009e-01,-2.46782992e-02,3.02471995e-01,5
3.55084002e-01,-4.17506009e-01,-2.46782992e-02,3.02471995e-01,5
3.64962012e-01,-4.36327010e-01,-3.11098993e-02,2.94753999e-01,5
3.64962012e-01,-4.36327010e-01,-3.11098993e-02,2.94753999e-01,5
3.64962012e-01,-4.36327010e-01,-3.11098993e-02,2.94753999e-01,5
3.64962012e-01,-4.36327010e-01,-3.11098993e-02,2.94753999e-01,5
3.64962012e-01,-4.36327010e-01,-3.11098993e-02,2.94753999e-01,5
3.50024015e-01,-4.39260989e-01,-3.39098014e-02,2.85914987e-01,5
3.50024015e-01,-4.39260989e-01,-3.39098014e-02,2.85914987e-01,5
3.50024015e-01,-4.39260989e-01,-3.39098014e-02,2.85914987e-01,5
3.21200013e-01,-3.98838013e-01,-3.60289998e-02,2.76394993e-01,5
3.42260003e-01,-4.39828008e-01,-3.38476002e-02,2.85273999e-01,5
3.42260003e-01,-4.39828008e-01,-3.38476002e-02,2.85273999e-01,5
3.66784006e-01,-4.01479006e-01,-3.01711001e-02,2.99737990e-01,5
3.66784006e-01,-4.01479006e-01,-3.01711001e-02,2.99737990e-01,5
3.22353005e-01,-3.48497987e-01,-2.75208000e-02,3.05913001e-01,5
3.22353005e-01,-3.48497987e-01,-2.75208000e-02,3.05913001e-01,5
3.48242015e-01,-3.77254993e-01,-3.07564996e-02,3.00269008e-01,5
3.48242015e-01,-3.77254993e-01,-3.07564996e-02,3.00269008e-01,5
3.48242015e-01,-3.77254993e-01,-3.07564996e-02,3.00269008e-01,5
3.50827992e-01,-4.07566011e-01,-2.69604996e-02,3.04291993e-01,5
3.03781003e-01,-3.77777010e-01,-3.18085998e-02,2.80858010e-01,5
3.03781003e-01,-3.77777010e-01,-3.18085998e-02,2.80858010e-01,5
3.03781003e-01,-3.77777010e-01,-3.18085998e-02,2.80858010e-01,5
3.43629003e-01,-4.23328012e-01,-2.99621001e-02,2.87198007e-01,5
3.43629003e-01,-4.23328012e-01,-2.99621001e-02,2.87198007e-01,5
3.27219009e-01,-4.03838992e-01,-2.94723995e-02,2.89072007e-01,5
3.27219009e-01,-4.03838992e-01,-2.94723995e-02,2.89072007e-01,5
3.13414007e-01,-3.88974994e-01,-3.39566991e-02,2.78167993e-01,5
3.13414007e-01,-3.88974994e-01,-3.39566991e-02,2.78167993e-01,5
3.13414007e-01,-3.88974994e-01,-3.39566991e-02,2.78167993e-01,5
3.14410001e-01,-4.14148986e-01,-4.03912999e-02,2.84521013e-01,5
3.14410001e-01,-4.14148986e-01,-4.03912999e-02,2.84521013e-01,5
3.19483995e-01,-4.25772011e-01,-4.02594991e-02,2.83625990e-01,5
3.19483995e-01,-4.25772011e-01,-4.02594991e-02,2.83625990e-01,5
2.57153004e-01,-2.72343993e-01,-1.96770001e-02,3.11230004e-01,5
2.57153004e-01,-2.72343993e-01,-1.96770001e-02,3.11230004e-01,5
2.57153004e-01,-2.72343993e-01,-1.96770001e-02,3.11230004e-01,5
4.15284000e-02,-2.36965995e-02,-1.86514005e-03,3.06288987e-01,5
4.15284000e-02,-2.36965995e-02,-1.86514005e-03,3.06288987e-01,5
4.41001989e-02,-2.71722991e-02,-3.49648995e-03,3.05305004e-01,5
4.41001989e-02,-2.71722991e-02,-3.49648995e-03,3.05305004e-01,5
1.15076996e-01,-7.92357028e-02,-1.28400996e-02,3.03523004e-01,5
1.15076996e-01,-7.92357028e-02,-1.28400996e-02,3.03523004e-01,5
4.34123985e-02,-2.82883998e-02,-3.77179007e-03,3.03362012e-01,5
4.34123985e-02,-2.82883998e-02,-3.77179007e-03,3.03362012e-01,5
1.07749999e-01,-6.80643991e-02,-7.71495001e-03,3.06221008e-01,5
1.07749999e-01,-6.80643991e-02,-7.71495001e-03,3.06221008e-01,5
5.59591018e-02,-7.95819014e-02,8.25699011e-04,2.92544007e-01,5
5.59591018e-02,-7.95819014e-02,8.25699011e-04,2.92544007e-01,5
1.12715997e-01,-1.41930997e-01,3.60670988e-03,2.83540994e-01,5
1.12715997e-01,-1.41930997e-01,3.60670988e-03,2.83540994e-01,5
3.20326984e-02,-4.40242998e-02,2.71923002e-03,2.90275991e-01,5
3.20326984e-02,-4.40242998e-02,2.71923002e-03,2.90275991e-01,5
2.33267006e-02,-1.09473998e-02,-8.07593018e-03,3.20437998e-01,5
2.33267006e-02,-1.09473998e-02,-8.07593018e-03,3.20437998e-01,5
3.59544009e-02,-1.61313005e-02,-1.13388998e-02,3.19774985e-01,5
3.59544009e-02,-1.61313005e-02,-1.13388998e-02,3.19774985e-01,5
1.62059993e-01,-1.60990998e-01,-2.33753994e-02,3.16168010e-01,5
1.47416994e-01,-2.21463993e-01,-1.95828006e-02,2.82801986e-01,5
1.47416994e-01,-2.21463993e-01,-1.95828006e-02,2.82801986e-01,5
1.85806006e-01,-2.93302000e-01,-5.27148992e-02,2.80822992e-01,5
1.85806006e-01,-2.93302000e-01,-5.27148992e-02,2.80822992e-01,5
1.56985000e-01,-3.00211996e-01,-6.21162988e-02,2.83087999e-01,5
1.81263000e-01,-2.95911998e-01,-5.59443012e-02,2.78880000e-01,5
1.81263000e-01,-2.95911998e-01,-5.59443012e-02,2.78880000e-01,5
9.87285003e-03,-3.01996991e-03,-1.60033000e-04,3.19869995e-01,5
4.40314002e-02,-1.72844008e-02,3.82470991e-03,3.16659003e-01,5
4.40314002e-02,-1.72844008e-02,3.82470991e-03,3.16659003e-01,5
5.45866005e-02,-2.64043994e-02,2.17554998e-03,3.17384988e-01,5
5.45866005e-02,-2.64043994e-02,2.17554998e-03,3.17384988e-01,5
2.55830996e-02,-9.71290004e-03,1.50859996e-03,3.18830013e-01,5
2.55830996e-02,-9.71290004e-03,1.50859996e-03,3.18830013e-01,5
2.12504994e-02,-7.91419018e-03,1.02268001e-04,3.17001998e-01,5
2.12504994e-02,-7.91419018e-03,1.02268001e-04,3.17001998e-01,5
2.67887004e-02,-1.06940996e-02,5.20016001e-05,3.17362994e-01,5
1.16664998e-01,-7.58605003e-02,4.24813014e-03,3.13695014e-01,5
1.16664998e-01,-7.58605003e-02,4.24813014e-03,3.13695014e-01,5
6.87334016e-02,-3.61272991e-02,1.90750998e-03,3.16015989e-01,5
6.87334016e-02,-3.61272991e-02,1.90750998e-03,3.16015989e-01,5
8.56397972e-02,-4.77852002e-02,-9.23210988e-04,3.14484000e-01,5
8.56397972e-02,-4.77852002e-02,-9.23210988e-04,3.14484000e-01,5
1.56725999e-02,-7.66861998e-03,-1.35300006e-03,3.11708987e-01,5
1.56725999e-02,-7.66861998e-03,-1.35300006e-03,3.11708987e-01,5
6.18406013e-02,-3.03956997e-02,-2.01588008e-03,3.11154008e-01,5
6.18406013e-02,-3.03956997e-02,-2.01588008e-03,3.11154008e-01,5
3.59095000e-02,-1.64860003e-02,6.58239005e-04,3.15436989e-01,5
3.59095000e-02,-1.64860003e-02,6.58239005e-04,3.15436989e-01,5
3.59095000e-02,-1.64860003e-02,6.58239005e-04,3.15436989e-01,5
1.21526998e-02,-5.64442994e-03,-7.60484021e-04,3.14027011e-01,5
1.21526998e-02,-5.64442994e-03,-7.60484021e-04,3.14027011e-01,5
4.71809991e-02,-2.12245006e-02,-8.73294019e-04,3.14107001e-01,5
4.71809991e-02,-2.12245006e-02,-8.73294019e-04,3.14107001e-01,5
5.05639985e-02,-1.11993000e-01,-4.01788019e-03,3.03813010e-01,5
5.05639985e-02,-1.11993000e-01,-4.01788019e-03,3.03813010e-01,5
3.75183001e-02,-8.40372965e-02,8.94316006e-04,3.06836009e-01,5
3.75183001e-02,-8.40372965e-02,8.94316006e-04,3.06836009e-01,5
1.68587994e-02,-4.27507013e-02,-2.81672995e-03,3.05503011e-01,5
1.78245008e-02,-4.64080013e-02,-4.36571008e-03,3.01541001e-01,5
1.78245008e-02,-4.64080013e-02,-4.36571008e-03,3.01541001e-01,5
5.23430994e-03,-1.79942995e-02,-1.30829006e-03,3.13232005e-01,5
1.37687996e-01,-2.29875997e-01,-3.38556990e-03,3.05323005e-01,5
1.37687996e-01,-2.29875997e-01,-3.38556990e-03,3.05323005e-01,5
8.08660015e-02,-1.64275005e-01,-3.14464001e-03,3.03820014e-01,5
8.08660015e-02,-1.64275005e-01,-3.14464001e-03,3.03820014e-01,5
1.03459001e-01,-2.02206999e-01,8.41063971e-04,3.04192990e-01,5
1.03459001e-01,-2.02206999e-01,8.41063971e-04,3.04192990e-01,5
2.90612012e-01,-3.13520998e-01,-2.37003006e-02,3.11149001e-01,5
2.90612012e-01,-3.13520998e-01,-2.37003006e-02,3.11149001e-01,5
1.66563004e-01,-1.28424004e-01,1.21779996e-03,3.12458992e-01,5
1.66563004e-01,-1.28424004e-01,1.21779996e-03,3.12458992e-01,5
1.84434995e-01,-1.53128996e-01,-9.30636015e-04,3.11744988e-01,5
1.84434995e-01,-1.53128996e-01,-9.30636015e-04,3.11744988e-01,5
2.90387005e-01,-3.08091015e-01,-2.40481999e-02,3.06196004e-01,5
2.90387005e-01,-3.08091015e-01,-2.40481999e-02,3.06196004e-01,5
2.61723012e-01,-2.78378010e-01,-2.36300007e-02,3.01030993e-01,5
2.61723012e-01,-2.78378010e-01,-2.36300007e-02,3.01030993e-01,5
3.14754993e-01,-3.35907012e-01,-2.74346992e-02,3.00603986e-01,5
3.14754993e-01,-3.35907012e-01,-2.74346992e-02,3.00603986e-01,5
3.24692011e-01,-3.70171010e-01,-2.30864994e-02,3.04915011e-01,5
3.24692011e-01,-3.70171010e-01,-2.30864994e-02,3.04915011e-01,5
2.70325989e-01,-3.17584991e-01,-2.06818003e-02,3.05826008e-01,5
2.70325989e-01,-3.17584991e-01,-2.06818003e-02,3.05826008e-01,5
2.43789002e-01,-3.09460998e-01,-2.04189997e-02,2.96402991e-01,5
2.43789002e-01,-3.09460998e-01,-2.04189997e-02,2.96402991e-01,5
2.43789002e-01,-3.09460998e-01,-2.04189997e-02,2.96402991e-01,5
2.97183990e-01,-3.61483991e-01,-2.62349006e-02,2.94916004e-01,5
2.97183990e-01,-3.61483991e-01,-2.62349006e-02,2.94916004e-01,5
3.17952991e-01,-3.71856004e-01,-2.25568991e-02,3.00469995e-01,5
3.17952991e-01,-3.71856004e-01,-2.25568991e-02,3.00469995e-01,5
2.66169995e-01,-3.20894986e-01,-2.05745995e-02,3.01488996e-01,5
2.66169995e-01,-3.20894986e-01,-2.05745995e-02,3.01488996e-01,5
2.64232997e-02,-6.87436992e-03,-4.26508998e-03,3.16929013e-01,5
4.29739989e-02,-1.59485992e-02,-5.25682000e-03,3.12777013e-01,5
4.29739989e-02,-1.59485992e-02,-5.25682000e-03,3.12777013e-01,5
3.65532003e-02,-1.11370999e-02,-4.59257001e-03,3.15331012e-01,5
3.65532003e-02,-1.11370999e-02,-4.59257001e-03,3.15331012e-01,5
3.65532003e-02,-1.11370999e-02,-4.59257001e-03,3.15331012e-01,5
3.51594016e-02,-1.76710002e-02,-4.06861014e-04,3.09368014e-01,5
3.51594016e-02,-1.76710002e-02,-4.06861014e-04,3.09368014e-01,5
3.51594016e-02,-1.76710002e-02,-4.06861014e-04,3.09368014e-01,5
7.65058026e-02,-4.09185998e-02,-4.01251996e-03,3.12005997e-01,5
7.65058026e-02,-4.09185998e-02,-4.01251996e-03,3.12005997e-01,5
2.26999000e-02,-1.05737997e-02,3.19515006e-04,3.12339991e-01,5
9.60133001e-02,-5.56840003e-02,-8.11261963e-03,3.08921993e-01,5
9.60133001e-02,-5.56840003e-02,-8.11261963e-03,3.08921993e-01,5
2.16562003e-02,-1.11737996e-02,-1.05099997e-03,3.06531996e-01,5
6.26384020e-02,-2.44254004e-02,-4.04821988e-03,3.10606986e-01,5
6.26384020e-02,-2.44254004e-02,-4.04821988e-03,3.10606986e-01,5
1.18052000e-02,-4.75904020e-03,-3.67252011e-04,3.10963005e-01,5
1.18052000e-02,-4.75904020e-03,-3.67252011e-04,3.10963005e-01,5
1.19038997e-02,-1.20548001e-02,-2.22406001e-04,2.83605993e-01,5
1.97117999e-02,-2.20004991e-02,1.00853003e-03,2.90100992e-01,5
1.97117999e-02,-2.20004991e-02,1.00853003e-03,2.90100992e-01,5
1.10390998e-01,-1.22307003e-01,-4.20098985e-03,2.88280010e-01,5
1.10390998e-01,-1.22307003e-01,-4.20098985e-03,2.88280010e-01,5
1.62714005e-01,-2.01401994e-01,-5.25429007e-03,2.91480005e-01,5
1.62714005e-01,-2.01401994e-01,-5.25429007e-03,2.91480005e-01,5
1.40180007e-01,-1.88868001e-01,-3.41776991e-03,2.91213006e-01,5
1.40180007e-01,-1.88868001e-01,-3.41776991e-03,2.91213006e-01,5
1.12609997e-01,-1.28097996e-01,-1.79129001e-03,2.91442007e-01,5
1.12609997e-01,-1.28097996e-01,-1.79129001e-03,2.91442007e-01,5
1.63170993e-01,-1.98130995e-01,-9.61063989e-03,2.88556993e-01,5
1.63170993e-01,-1.98130995e-01,-9.61063989e-03,2.88556993e-01,5
8.29593018e-02,-1.06197000e-01,-5.61714987e-04,2.91685998e-01,5
8.29593018e-02,-1.06197000e-01,-5.61714987e-04,2.91685998e-01,5
4.19230014e-02,-4.05514017e-02,-2.06204993e-03,2.88037002e-01,5
4.19230014e-02,-4.05514017e-02,-2.06204993e-03,2.88037002e-01,5
4.44151983e-02,-4.43401001e-02,-1.99076007e-04,2.91530013e-01,5
4.44151983e-02,-4.43401001e-02,-1.99076007e-04,2.91530013e-01,5
2.54189000e-02,-2.98526008e-02,1.33600004e-03,2.91900009e-01,5
2.54189000e-02,-2.98526008e-02,1.33600004e-03,2.91900009e-01,5
5.20879999e-02,-6.11172989e-02,1.61514001e-03,2.84224004e-01,5
5.20879999e-02,-6.11172989e-02,1.61514001e-03,2.84224004e-01,5
1.35018006e-01,-1.73825994e-01,5.13172988e-03,2.88289994e-01,5
1.35018006e-01,-1.73825994e-01,5.13172988e-03,2.88289994e-01,5
7.51087964e-02,-9.09164995e-02,2.97613000e-03,2.89599001e-01,5
7.51087964e-02,-9.09164995e-02,2.97613000e-03,2.89599001e-01,5
2.66741998e-02,-2.87587997e-02,2.85407994e-03,2.82902002e-01,5
9.76950973e-02,-7.08741024e-02,-6.81093009e-03,3.06878000e-01,5
9.76950973e-02,-7.08741024e-02,-6.81093009e-03,3.06878000e-01,5
1.05585001e-01,-9.59160030e-02,-6.54722005e-03,3.06410015e-01,5
1.05585001e-01,-9.59160030e-02,-6.54722005e-03,3.06410015e-01,5
3.89230996e-02,-2.92502996e-02,-2.96163000e-03,3.08818012e-01,5
3.89230996e-02,-2.92502996e-02,-2.96163000e-03,3.08818012e-01,5
9.97835994e-02,-8.71032029e-02,-9.25275963e-03,3.08793992e-01,5
9.97835994e-02,-8.71032029e-02,-9.25275963e-03,3.08793992e-01,5
4.08111997e-02,-3.33717018e-02,-1.84394000e-03,3.06234002e-01,5
4.08111997e-02,-3.33717018e-02,-1.84394000e-03,3.06234002e-01,5
1.10234998e-01,-1.03699997e-01,-1.02294004e-02,3.04064989e-01,5
1.10234998e-01,-1.03699997e-01,-1.02294004e-02,3.04064989e-01,5
1.10234998e-01,-1.03699997e-01,-1.02294004e-02,3.04064989e-01,5
1.13940999e-01,-1.10201001e-01,-7.45715993e-03,3.01541001e-01,5
4.19051982e-02,-3.57902013e-02,-2.40946002e-03,3.03959996e-01,5
4.19051982e-02,-3.57902013e-02,-2.40946002e-03,3.03959996e-01,5
1.03514999e-01,-1.17748000e-01,-6.74927002e-03,3.06677997e-01,5
3.87169011e-02,-4.26141992e-02,-1.89553003e-03,3.04879993e-01,5
3.87169011e-02,-4.26141992e-02,-1.89553003e-03,3.04879993e-01,5
1.03990003e-01,-1.22414000e-01,-4.02243016e-03,3.04553002e-01,5
1.03990003e-01,-1.22414000e-01,-4.02243016e-03,3.04553002e-01,5
1.03990003e-01,-1.22414000e-01,-4.02243016e-03,3.04553002e-01,5
3.85661982e-02,-4.05460000e-02,-2.56146002e-03,3.06989998e-01,5
3.85661982e-02,-4.05460000e-02,-2.56146002e-03,3.06989998e-01,5
5.93445003e-02,-4.68874983e-02,-5.07149985e-03,2.98974007e-01,5
1.68059003e-02,-2.40968000e-02,9.95259965e-04,2.93424010e-01,5
1.88167002e-02,-9.98890959e-03,-5.66392997e-03,3.23933005e-01,5
1.88167002e-02,-9.98890959e-03,-5.66392997e-03,3.23933005e-01,5
2.68805996e-02,-1.41762998e-02,-9.33177024e-03,3.21040988e-01,5
2.68805996e-02,-1.41762998e-02,-9.33177024e-03,3.21040988e-01,5
1.53859004e-01,-1.20047003e-01,-1.80079006e-02,3.11239988e-01,5
1.53859004e-01,-1.20047003e-01,-1.80079006e-02,3.11239988e-01,5
1.53859004e-01,-1.20047003e-01,-1.80079006e-02,3.11239988e-01,5
1.53859004e-01,-1.20047003e-01,-1.80079006e-02,3.11239988e-01,5
2.37165004e-01,-2.47814000e-01,-2.04748996e-02,3.06829005e-01,5
2.37165004e-01,-2.47814000e-01,-2.04748996e-02,3.06829005e-01,5
2.02888995e-01,-2.04123005e-01,-1.94003005e-02,3.11906993e-01,5
2.02888995e-01,-2.04123005e-01,-1.94003005e-02,3.11906993e-01,5
2.02888995e-01,-2.04123005e-01,-1.94003005e-02,3.11906993e-01,5
2.02888995e-01,-2.04123005e-01,-1.94003005e-02,3.11906993e-01,5
3.94981988e-02,-2.46482007e-02,-9.19969007e-03,3.21761012e-01,5
3.94981988e-02,-2.46482007e-02,-9.19969007e-03,3.21761012e-01,5
2.12155998e-01,-2.37996995e-01,-1.89350992e-02,3.18587005e-01,5
2.12155998e-01,-2.37996995e-01,-1.89350992e-02,3.18587005e-01,5
2.12155998e-01,-2.37996995e-01,-1.89350992e-02,3.18587005e-01,5
3.82017009e-02,-2.03377008e-02,-1.23749003e-02,3.20421010e-01,5
3.82017009e-02,-2.03377008e-02,-1.23749003e-02,3.20421010e-01,5
1.91066995e-01,-2.09046006e-01,-2.14559995e-02,3.17232013e-01,5
1.91066995e-01,-2.09046006e-01,-2.14559995e-02,3.17232013e-01,5
1.91066995e-01,-2.09046006e-01,-2.14559995e-02,3.17232013e-01,5
2.78081000e-01,-3.06672007e-01,-2.01118998e-02,3.07417005e-01,5
2.78081000e-01,-3.06672007e-01,-2.01118998e-02,3.07417005e-01,5
2.57407993e-01,-2.83425003e-01,-1.79798007e-02,3.13836992e-01,5
2.57407993e-01,-2.83425003e-01,-1.79798007e-02,3.13836992e-01,5
2.40790993e-01,-2.61723995e-01,-1.90287009e-02,3.12999010e-01,5
2.40790993e-01,-2.61723995e-01,-1.90287009e-02,3.12999010e-01,5
2.64752001e-01,-2.84334004e-01,-1.53195998e-02,3.01676989e-01,5
2.64752001e-01,-2.84334004e-01,-1.53195998e-02,3.01676989e-01,5
1.82628006e-01,-2.69239008e-01,-2.68951003e-02,2.89011002e-01,5
1.82628006e-01,-2.69239008e-01,-2.68951003e-02,2.89011002e-01,5
1.82628006e-01,-2.69239008e-01,-2.68951003e-02,2.89011002e-01,5
9.79911014e-02,-1.41804993e-01,-5.64510981e-03,2.91725010e-01,5
9.79911014e-02,-1.41804993e-01,-5.64510981e-03,2.91725010e-01,5
1.39100999e-01,-2.05035001e-01,-1.29354997e-02,2.84633994e-01,5
1.39100999e-01,-2.05035001e-01,-1.29354997e-02,2.84633994e-01,5
6.65820986e-02,-9.78507996e-02,1.25653995e-03,2.89802015e-01,5
6.65820986e-02,-9.78507996e-02,1.25653995e-03,2.89802015e-01,5
1.93317994e-01,-2.84249991e-01,-3.34637016e-02,2.87952989e-01,5
1.93317994e-01,-2.84249991e-01,-3.34637016e-02,2.87952989e-01,5
2.12180004e-01,-3.19743991e-01,-6.26126975e-02,2.87045985e-01,5
2.12180004e-01,-3.19743991e-01,-6.26126975e-02,2.87045985e-01,5
1.19157001e-01,-1.10976003e-01,-1.24289002e-02,3.03000987e-01,5
1.19157001e-01,-1.10976003e-01,-1.24289002e-02,3.03000987e-01,5
4.82827984e-02,-3.92609984e-02,-4.98457020e-03,3.02789986e-01,5
1.12113997e-01,-1.19015001e-01,-6.55246992e-03,2.93940991e-01,5
1.12113997e-01,-1.19015001e-01,-6.55246992e-03,2.93940991e-01,5
1.67414993e-01,-1.91540003e-01,-7.91881979e-03,2.94335991e-01,5
1.67414993e-01,-1.91540003e-01,-7.91881979e-03,2.94335991e-01,5
2.31056005e-01,-2.69006014e-01,-1.35626001e-02,2.96667993e-01,5
2.31056005e-01,-2.69006014e-01,-1.35626001e-02,2.96667993e-01,5
2.31056005e-01,-2.69006014e-01,-1.35626001e-02,2.96667993e-01,5
2.31056005e-01,-2.69006014e-01,-1.35626001e-02,2.96667993e-01,5
2.11009994e-01,-2.81394988e-01,-1.38502996e-02,2.95603991e-01,5
2.11009994e-01,-2.81394988e-01,-1.38502996e-02,2.95603991e-01,5
2.11009994e-01,-2.81394988e-01,-1.38502996e-02,2.95603991e-01,5
3.07601005e-01,-3.61930996e-01,-2.38390993e-02,2.92189002e-01,5
3.07601005e-01,-3.61930996e-01,-2.38390993e-02,2.92189002e-01,5
3.02049994e-01,-3.54833007e-01,-1.63252000e-02,2.96555012e-01,5
3.02049994e-01,-3.54833007e-01,-1.63252000e-02,2.96555012e-01,5
2.76342988e-01,-3.52829993e-01,-2.16358006e-02,2.94997007e-01,5
2.76342988e-01,-3.52829993e-01,-2.16358006e-02,2.94997007e-01,5
